location_id,location_name,method,rod,time_of_day,encounter_rate,pokemon,min_level,max_level
155,Lost Tower 5F,swarm,,any,20,Dusclops,86,86
20,Mt. Coronet,swarm,,any,20,Graveler,65,65
21,Mt. Coronet,swarm,,any,20,Graveler,65,65
165,Route 216,swarm,,any,20,Sneasel,65,65
166,Route 217,swarm,,any,20,Delibird,70,70
139,Acuity Lakefront,swarm,,any,20,Swinub,65,65
107,Snowpoint Temple,swarm,,any,20,Golbat,75,75
108,Snowpoint Temple,swarm,,any,20,Golbat,75,75
109,Snowpoint Temple,swarm,,any,20,Golbat,75,75
110,Snowpoint Temple,swarm,,any,20,Golbat,75,75
111,Snowpoint Temple,swarm,,any,20,Golbat,75,75
172,Route 225,swarm,,any,20,Makuhita,65,65
173,Route 227,swarm,,any,20,Spinda,55,55
174,Route 228,swarm,,any,20,Beldum,55,55
175,Route 229,swarm,,any,20,Pinsir,65,65
181,Route 226,swarm,,any,20,Krabby,55,55
182,Route 230,swarm,,any,20,Corsola,55,55
56,Stark Mountain,swarm,,any,20,Rhydon,95,95
57,Stark Mountain,swarm,,any,20,Rhydon,90,90
170,Route 222,swarm,,any,20,Skitty,50,50
3,Sunyshore City,swarm,,any,20,Exeggutor,85,85
169,Route 221,swarm,,any,20,Farfetch’d,90,90
161,Route 212,swarm,,any,20,Quagsire,55,55
11,Mt Coronet 2f,swarm,,any,20,Rhyperior,90,90
12,Mt Coronet 3f,swarm,,any,20,Graveler,90,90
13,Coronet Highlands,swarm,,any,20,Abomasnow,100,100
14,Coronet Highlands,swarm,,any,20,Abomasnow,100,100
15,Coronet Highlands,swarm,,any,20,Graveler,100,100
16,Coronet Highlands,swarm,,any,20,Graveler,100,100
19,Celestica Ruins,swarm,,any,20,Graveler,65,65
17,Coronet Highlands,swarm,,any,20,Graveler,100,100
18,Coronet Highlands,swarm,,any,20,Graveler,100,100
59,Sendoff Spring,swarm,,any,20,Bibarel,65,65
63,Turnback Cave,swarm,,any,20,Bronzor,66,66
79,Turnback Cave,swarm,,any,20,Bronzong,66,66
59,Sendoff Spring,swarm,,any,20,Bibarel,65,65
47,Victory Road,swarm,,any,20,Rhyhorn,97,97
48,Victory Road,swarm,,any,20,Steelix,100,100
49,Victory Road,swarm,,any,20,Azumarill,100,100
50,Victory Road,swarm,,any,20,Azumarill,100,100
51,Victory Road,swarm,,any,20,Floatzel,100,100
52,Victory Road,swarm,,any,20,Floatzel,100,100
171,Route 224,swarm,,any,20,Umbreon,65,65
136,Lake Valor,swarm,,any,20,Bibarel,80,80
